message,label,source,conversation_id,turn_idx,event_type,fraud_type
La posición es completamente remota y los beneficios incluyen seguro médico desde el primer día.,fraudulent,des_fraud,236,1,trust_build,empleo_falso
"La oferta es solo para candidatos que confirmen antes del lunes, los lugares son limitados.",fraudulent,des_fraud,236,2,urgency_inject,empleo_falso
El sistema corporativo de Walmart Corporate requiere su número de cuenta CLABE para crear su perfil de empleado.,fraudulent,des_fraud,236,3,credential_request,empleo_falso
"Sin confirmación antes del lunes, el contrato se ofrecerá a otro candidato.",fraudulent,des_fraud,236,4,threat_escalate,empleo_falso
"El pago se descuenta del primer salario, es solo un trámite administrativo de Walmart Corporate.",fraudulent,des_fraud,236,5,recovery_offer,empleo_falso
"Hola, vi su anuncio en Craigslist MX y me interesa el artículo.",fraudulent,des_fraud,237,0,contact_init,compraventa_fraude
He realizado más de 50 compras exitosas en Craigslist MX sin ningún problema.,fraudulent,des_fraud,237,1,trust_build,compraventa_fraude
El artículo solo lo aparto el envío sale mañana con pago confirmado.,fraudulent,des_fraud,237,2,urgency_inject,compraventa_fraude
El sistema de Craigslist MX requiere su datos bancarios para procesar la compra.,fraudulent,des_fraud,237,3,credential_request,compraventa_fraude
"Ya tengo tres personas más interesadas, si no paga hoy no puedo guardarle el artículo.",fraudulent,des_fraud,237,4,threat_escalate,compraventa_fraude
Haga el depósito a mi CLABE y le mando foto del envío con número de guía.,fraudulent,des_fraud,237,5,recovery_offer,compraventa_fraude
"Estimado cliente, le contactamos del área de seguridad de Santander.",fraudulent,des_fraud,238,0,contact_init,phishing_bancario
Le aseguramos que esta llamada está siendo grabada y monitoreada por el área de cumplimiento de Santander.,fraudulent,des_fraud,238,1,trust_build,phishing_bancario
Hemos detectado un acceso no autorizado a su tarjeta de crédito de Santander.,fraudulent,des_fraud,238,2,problem_announce,phishing_bancario
"El sistema cerrará este ticket hoy mismo antes de las 6 pm, actúe ahora para proteger su cuenta en Santander.",fraudulent,des_fraud,238,3,urgency_inject,phishing_bancario
El sistema requiere que confirme su clave dinámica para proceder con la verificación.,fraudulent,des_fraud,238,4,credential_request,phishing_bancario
"Si no actúa hoy mismo antes de las 6 pm, procederemos al bloqueo permanente e irreversible de su cuenta en Santander.",fraudulent,des_fraud,238,5,threat_escalate,phishing_bancario
"Buenas tardes, le comunicamos de SHCP sobre su situación fiscal.",fraudulent,des_fraud,239,0,contact_init,sat_devolucion
Tenemos registro de sus declaraciones de los últimos tres años y todo está en orden.,fraudulent,des_fraud,239,1,trust_build,sat_devolucion
La devolución expira antes del 31 de este mes si no completa el trámite.,fraudulent,des_fraud,239,2,urgency_inject,sat_devolucion
Ingrese su CURP en el portal tramite-fiscal.mx para validar su expediente.,fraudulent,des_fraud,239,3,credential_request,sat_devolucion
"El proceso de reembolso tiene un cargo fiscal de $12,500 MXN que debe liquidar.",fraudulent,des_fraud,239,4,payment_pressure,sat_devolucion
El incumplimiento puede derivar en un crédito fiscal a cargo y embargo de bienes.,fraudulent,des_fraud,239,5,threat_escalate,sat_devolucion
Le informamos que UPS tiene un paquete a su nombre.,fraudulent,des_fraud,240,0,contact_init,paqueteria_falsa
Nuestro sistema de rastreo confirma que el envío llegó esta mañana.,fraudulent,des_fraud,240,1,trust_build,paqueteria_falsa
El paquete no pudo ser entregado y ahora está bloqueado por aduana con un cargo de $450 MXN de despacho aduanal.,fraudulent,des_fraud,240,2,problem_announce,paqueteria_falsa
Para liberar el paquete necesito que confirme su número de guía.,fraudulent,des_fraud,240,3,credential_request,paqueteria_falsa
El pago de $450 MXN de despacho aduanal en efectivo en cualquier OXXO usando la referencia que le damos libera el paquete.,fraudulent,des_fraud,240,4,recovery_offer,paqueteria_falsa
Le contactamos de Walmart para informarle de una gran noticia.,fraudulent,des_fraud,241,0,contact_init,premio_oxxo
Este sorteo fue validado por la Secretaría de Gobernación con permiso número SEGOB/2024.,fraudulent,des_fraud,241,1,trust_build,premio_oxxo
Complete el registro en liverpool-ganador.com con su INE y recibe el depósito en 24 horas.,fraudulent,des_fraud,241,2,recovery_offer,premio_oxxo
Somos el equipo de seguridad digital de HSBC.,fraudulent,des_fraud,242,0,contact_init,solicitud_otp
Alguien intentó realizar una transferencia de  usando sus credenciales.,fraudulent,des_fraud,242,1,problem_announce,solicitud_otp
¿Cuál es el token que llegó a su celular? Lo necesito para cancelar la operación.,fraudulent,des_fraud,242,2,credential_request,solicitud_otp
Para proteger su cuenta realice una transferencia de  a la cuenta de seguridad.,fraudulent,des_fraud,242,3,payment_pressure,solicitud_otp
Proporcione el token ahora y cancelamos el cargo inmediatamente.,fraudulent,des_fraud,242,4,recovery_offer,solicitud_otp
"Hola, somos reclutadores de firma de consultoría y encontramos su perfil muy interesante.",fraudulent,des_fraud,243,0,contact_init,empleo_falso
"Para formalizar su contratación necesitamos ciertos documentos y un depósito de garantía de $18,000 pesos al mes.",fraudulent,des_fraud,243,1,problem_announce,empleo_falso
La empresa tomará la falta de pago como desinterés y cerrará su expediente.,fraudulent,des_fraud,243,2,threat_escalate,empleo_falso
"Deposite los $18,000 pesos al mes del kit y le enviamos el contrato firmado por firma de consultoría de inmediato.",fraudulent,des_fraud,243,3,recovery_offer,empleo_falso
"Buenos días, estoy interesado en lo que publicó en MercadoLibre.",fraudulent,des_fraud,244,0,contact_init,compraventa_fraude
"Soy una persona seria, puede verificar mi historial de transacciones en MercadoLibre.",fraudulent,des_fraud,244,1,trust_build,compraventa_fraude
"Para apartar el artículo necesito $1,200 de anticipo de anticipo, el resto al recibir.",fraudulent,des_fraud,244,2,problem_announce,compraventa_fraude
"Tengo otro comprador listo para pagar hoy, necesito su respuesta el artículo ya tiene otros interesados.",fraudulent,des_fraud,244,3,urgency_inject,compraventa_fraude
El sistema de MercadoLibre requiere su número de cuenta para procesar la compra.,fraudulent,des_fraud,244,4,credential_request,compraventa_fraude
"Realice la transferencia de $1,200 de anticipo a mi CLABE y le confirmo el envío.",fraudulent,des_fraud,244,5,payment_pressure,compraventa_fraude
"Estimado cliente, le contactamos del área de seguridad de Banamex.",fraudulent,des_fraud,245,0,contact_init,phishing_bancario
Hemos detectado un acceso no autorizado a su cuenta maestra de Banamex.,fraudulent,des_fraud,245,1,problem_announce,phishing_bancario
"Si no completamos la verificación en las próximas 24 horas, el banco deberá emitir una nueva tarjeta con demora de 15 días.",fraudulent,des_fraud,245,2,urgency_inject,phishing_bancario
"Para continuar, proporcione su clave dinámica — esta información es completamente segura.",fraudulent,des_fraud,245,3,credential_request,phishing_bancario
"Hay un cargo pendiente de $2,500 pesos que debe liquidar para reactivar su cuenta maestra.",fraudulent,des_fraud,245,4,payment_pressure,phishing_bancario
El departamento legal de Banamex iniciará un proceso de investigación por fraude si no verifica.,fraudulent,des_fraud,245,5,threat_escalate,phishing_bancario
"Buenos días, le habla un funcionario de Hacienda respecto a su declaración.",fraudulent,des_fraud,246,0,contact_init,sat_devolucion
Tenemos registro de sus declaraciones de los últimos tres años y todo está en orden.,fraudulent,des_fraud,246,1,trust_build,sat_devolucion
El plazo legal para recibir su crédito fiscal vence en 48 horas hábiles.,fraudulent,des_fraud,246,2,urgency_inject,sat_devolucion
Para procesar su devolución necesito confirmar su RFC.,fraudulent,des_fraud,246,3,credential_request,sat_devolucion
Ingrese al portal sat-devolucion.com/claim con su RFC y la devolución se liberará en 24 horas.,fraudulent,des_fraud,246,4,recovery_offer,sat_devolucion
Le informamos que DHL tiene un paquete a su nombre.,fraudulent,des_fraud,247,0,contact_init,paqueteria_falsa
Tenemos su información de contacto registrada en nuestro sistema de DHL.,fraudulent,des_fraud,247,1,trust_build,paqueteria_falsa
El paquete será devuelto al remitente en 2 días o se regresará al remitente si no se pagan los $450 MXN de despacho aduanal de arancel.,fraudulent,des_fraud,247,2,urgency_inject,paqueteria_falsa
Necesito su código de paquete para registrar el pago y liberar su paquete.,fraudulent,des_fraud,247,3,credential_request,paqueteria_falsa
"Sin el pago de $450 MXN de despacho aduanal, el contenido será donado a instituciones de beneficencia.",fraudulent,des_fraud,247,4,threat_escalate,paqueteria_falsa
Realice el pago de $450 MXN de despacho aduanal en paquete-retenido.mx y su paquete estará disponible para entrega.,fraudulent,des_fraud,247,5,recovery_offer,paqueteria_falsa
Le contactamos de Coppel para informarle de una gran noticia.,fraudulent,des_fraud,248,0,contact_init,premio_oxxo
Para liberar su premio de un viaje todo incluido en Coppel necesitamos confirmar algunos datos.,fraudulent,des_fraud,248,1,problem_announce,premio_oxxo
Ingrese su datos bancarios para el depósito en walmart-sorteo.mx para que podamos procesar la entrega del premio.,fraudulent,des_fraud,248,2,credential_request,premio_oxxo
Para recibir su premio de un viaje todo incluido debe pagar un viaje todo incluido de impuestos por sorteo.,fraudulent,des_fraud,248,3,payment_pressure,premio_oxxo
Los premios no reclamados en plazo son donados a fundaciones benéficas de Coppel.,fraudulent,des_fraud,248,4,threat_escalate,premio_oxxo
Complete el registro en walmart-sorteo.mx con su datos bancarios para el depósito y recibe el depósito en 24 horas.,fraudulent,des_fraud,248,5,recovery_offer,premio_oxxo
Somos el equipo de seguridad digital de BBVA.,fraudulent,des_fraud,249,0,contact_init,solicitud_otp
"Su seguridad es nuestra prioridad en BBVA, por eso aplicamos este protocolo.",fraudulent,des_fraud,249,1,trust_build,solicitud_otp
"El código OTP es la única forma de detener el cargo de , compártalo ahora.",fraudulent,des_fraud,249,2,recovery_offer,solicitud_otp
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,250,0,legit,familiar
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,250,1,legit,familiar
Avísame cuando llegues para saber que estás bien.,legitimate,des_legit,251,0,legit,personal
¿Cómo les fue en el viaje? Ya queremos ver las fotos.,legitimate,des_legit,251,1,legit,personal
"Feliz cumpleaños, espero que tengas un excelente día.",legitimate,des_legit,251,2,legit,personal
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,251,3,legit,personal
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,252,0,legit,personal
"El clima está muy extraño estos días, ¿verdad?",legitimate,des_legit,252,1,legit,personal
Avísame cuando llegues para saber que estás bien.,legitimate,des_legit,252,2,legit,personal
Avísame cuando llegues para saber que estás bien.,legitimate,des_legit,253,0,legit,personal
¿Ya solucionaste el problema con el carro?,legitimate,des_legit,253,1,legit,personal
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,254,0,legit,negocios
Adjunto la factura correspondiente al servicio del mes pasado.,legitimate,des_legit,254,1,legit,negocios
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,255,0,legit,familiar
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,255,1,legit,familiar
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,255,2,legit,familiar
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,256,0,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,256,1,legit,familiar
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,256,2,legit,familiar
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,256,3,legit,familiar
Adjunto la factura correspondiente al servicio del mes pasado.,legitimate,des_legit,257,0,legit,negocios
Le envío el contrato de servicio para su revisión y firma.,legitimate,des_legit,257,1,legit,negocios
El técnico estará en su oficina el jueves entre 9 y 11.,legitimate,des_legit,257,2,legit,negocios
El pedido fue procesado y saldrá mañana por la mañana.,legitimate,des_legit,257,3,legit,negocios
"Confirmo recepción de su pago, muchas gracias.",legitimate,des_legit,257,4,legit,negocios
¿Ya solucionaste el problema con el carro?,legitimate,des_legit,258,0,legit,personal
"El clima está muy extraño estos días, ¿verdad?",legitimate,des_legit,258,1,legit,personal
¿Dónde compraste ese electrodoméstico? Me gustó mucho.,legitimate,des_legit,259,0,legit,compras
¿Sabes si el OXXO de la esquina tiene servicio de pago de servicios?,legitimate,des_legit,259,1,legit,compras
"El precio bajó en MercadoLibre, ya está en lo que buscabas.",legitimate,des_legit,259,2,legit,compras
"Encontré el libro que buscabas en Gandhi, ¿lo aparto?",legitimate,des_legit,259,3,legit,compras
¿Ya llegó tu pedido de Amazon? El mío tardó tres días.,legitimate,des_legit,259,4,legit,compras
¿Puedes enviarme el archivo de Excel que trabajamos ayer?,legitimate,des_legit,260,0,legit,trabajo
¿Revisaste los comentarios que dejé en el documento?,legitimate,des_legit,260,1,legit,trabajo
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,261,0,legit,familiar
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,261,1,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,261,2,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,261,3,legit,familiar
